fromCountyFIPSid,toCountyFIPSid,countTaxReturns,countTaxExemptions,sumAdjustedGrossIncome1000s
42101,34007,1333,2428,72698
42101,36061,891,1078,58848
42101,42029,800,1271,47669
42101,10003,752,1301,29713
42101,34005,658,1135,34317
42101,36047,644,884,23454
42101,34015,436,773,21850
42101,12086,360,443,10251
42101,06037,344,460,17431
42101,36005,309,465,8890
42101,12011,307,424,14257
42101,36081,293,435,9428
42101,17031,254,326,15101
42101,11001,250,298,14797
42101,42077,241,378,8481
42101,42003,232,321,9912
42101,48453,226,336,6618
42101,42011,222,363,8077
42101,34001,207,336,10280
42101,42071,206,343,7874
42101,34017,200,261,11368
42101,34023,185,277,8539
42101,34021,184,289,9359
42101,48201,180,283,7866
42101,24510,174,232,6703
42101,12057,169,284,4816
42101,12099,166,235,11187
42101,25025,166,209,11445
42101,12095,165,318,5809
42101,34009,163,265,8903
42101,24031,154,231,9538
42101,34013,154,232,5426
42101,06075,153,201,9909
42101,13121,152,235,7049
42101,25017,150,202,7846
42101,04013,147,266,7395
42101,06073,142,203,8560
42101,42043,136,225,4384
42101,53033,135,177,8836
42101,42079,132,199,4009
42101,42095,130,193,5126
42101,51059,128,191,6987
42101,48113,126,185,5742
42101,24033,124,186,4117
42101,13089,121,171,5089
42101,36119,116,175,7203
42101,34003,111,159,5816
42101,37119,110,197,5265
42101,24005,103,167,10098
42101,09009,101,150,4085
42101,36059,101,157,5218
42101,36103,100,129,5030
42101,34039,98,163,3491
42101,06001,97,134,5769
42101,10001,95,201,3216
42101,32003,94,160,3925
42101,06085,93,120,7297
42101,34025,92,129,4540
42101,09003,90,121,3995
42101,12103,88,142,3247
42101,42081,88,119,1953
42101,42133,86,136,3035
42101,34031,85,132,2124
42101,09001,81,103,8511
42101,34029,80,110,3442
42101,39049,78,118,2447
42101,42069,77,120,3310
42101,51013,76,97,4833
42101,26163,75,101,1918
42101,44007,74,104,2509
42101,39035,73,108,3864
42101,34033,71,123,2625
42101,37183,71,136,3807
42101,12031,70,100,2189
42101,06059,69,109,3760
42101,25021,68,83,3588
42101,34011,68,109,1668
42101,12097,66,144,1500
42101,13067,65,115,2516
42101,27053,64,82,4019
42101,42041,64,87,2889
42101,13135,63,103,2536
42101,08031,61,76,3839
42101,24003,61,110,3956
42101,10005,60,99,-15343
42101,37063,60,103,2640
42101,36055,59,95,2006
42101,41051,56,77,2837
42101,42089,55,95,2177
42101,47037,54,71,3442
42101,12071,53,107,2396
42101,12105,51,102,1538
42101,25027,51,83,1151
42101,34035,51,80,2961
42101,39061,48,67,2264
42101,42027,48,70,1487
42101,42075,48,79,1051
42101,12081,47,63,966
42101,34027,45,66,2645
42101,24027,44,77,2628
42101,36085,44,75,1369
42101,48439,44,83,1746
42101,25009,43,65,1580
42101,42025,43,81,1630
42101,12115,42,71,2826
42101,12009,41,67,1617
42101,45019,41,68,3087
42101,51510,41,53,2389
42101,06081,40,60,2612
42101,24015,38,66,1789
42101,36067,38,63,1464
42101,26125,37,58,1748
42101,06019,36,48,756
42101,51760,36,57,1304
42101,15003,35,46,1228
42101,48029,35,55,2069
42101,22071,34,45,1499
42101,13063,33,64,644
42101,36029,33,66,1528
42101,51153,33,61,1087
42101,23005,32,56,1291
42101,25013,32,60,832
42101,51810,32,63,1158
42101,29189,31,55,1886
42101,51710,31,54,688
42101,12021,30,36,2318
42101,06013,29,43,1438
42101,17043,29,50,1672
42101,18097,29,45,1251
42101,36087,29,38,1013
42101,24025,28,46,899
42101,34019,28,34,1074
42101,48085,28,60,2026
42101,55025,28,45,1249
42101,26161,27,42,1508
42101,42107,27,39,815
42101,08013,26,27,1139
42101,12117,26,46,556
42101,37081,26,52,890
42101,37133,26,48,461
42101,04019,25,45,704
42101,12111,25,40,803
42101,12127,25,44,855
42101,26081,25,37,1120
42101,36001,25,38,1352
42101,36109,24,36,1616
42101,06065,23,33,1024
42101,06067,23,44,1388
42101,29095,23,32,567
42101,37051,23,38,607
42101,42049,23,31,641
42101,45051,23,34,877
42101,48157,23,40,850
42101,51087,23,41,726
42101,51700,23,48,580
42101,55079,23,53,1195
42101,08005,22,34,646
42101,08041,22,34,579
42101,12083,22,45,526
42101,45079,22,32,527
42101,49035,22,40,2569
42101,51107,22,43,1312
42101,53053,22,40,815
42101,21111,21,42,1180
42101,27123,21,37,770
42101,37129,21,28,671
42101,37135,21,41,1289
42101,42021,21,39,584
42101,50007,21,27,950
42101,33011,20,28,937
42101,36071,20,29,743
42101,45045,20,40,1157
42101,06041,19,30,2344
42101,06071,19,41,983
42101,37067,19,29,641
42101,42127,19,32,649
42101,51550,19,36,579
42101,56021,19,20,766
42101,17097,18,24,559
42101,25015,18,20,682
42101,29510,18,24,1070
42101,33009,18,28,890
42101,48141,18,32,528
42101,06053,17,29,525
42101,24021,17,25,867
42101,34037,17,18,663
42101,36007,17,25,566
42101,42037,17,28,750
42101,42055,17,30,625
42101,12001,16,22,445
42101,12073,16,22,761
42101,12101,16,34,512
42101,13245,16,29,377
42101,42063,16,21,365
42101,47093,16,30,652
42101,48121,16,30,1286
42101,01073,15,25,743
42101,09011,15,17,664
42101,12069,15,33,266
42101,13097,15,24,354
42101,13151,15,23,436
42101,22033,15,24,639
42101,22051,15,22,401
42101,25005,15,21,617
42101,35001,15,19,958
42101,36045,15,34,270
42101,47157,15,24,2891
42101,51041,15,24,619
42101,24045,14,30,230
42101,36093,14,32,636
42101,40143,14,25,444
42101,42013,14,19,258
42101,42019,14,18,515
42101,06083,13,15,354
42101,12033,13,26,243
42101,13051,13,22,661
42101,13179,13,24,249
42101,13215,13,25,246
42101,19153,13,31,343
42101,25003,13,14,754
42101,35049,13,18,926
42101,39153,13,25,752
42101,40109,13,19,643
42101,42007,13,18,317
42101,42061,13,19,647
42101,42115,13,16,1489
42101,01089,12,17,265
42101,02020,12,17,278
42101,12109,12,22,970
42101,18105,12,18,344
42101,25001,12,14,604
42101,25023,12,18,542
42101,26065,12,17,309
42101,37021,12,17,366
42101,42051,12,15,279
42101,42129,12,20,422
42101,51540,12,12,397
42101,51650,12,30,373
42101,06097,11,16,413
42101,06111,11,23,1191
42101,08059,11,14,709
42101,18141,11,17,336
42101,21067,11,14,488
42101,41067,11,13,330
42101,42015,11,18,835
42101,42093,11,14,371
42101,42097,11,13,318
42101,42125,11,18,857
42101,12055,10,20,283
42101,12085,10,22,229
42101,18003,10,23,604
42101,26077,10,14,510
42101,34041,10,11,264
42101,37025,10,20,258
42101,37147,10,16,250
42101,37179,10,22,339
42101,39095,10,18,340
42101,45013,10,19,541
42103,42127,218,438,8231
42103,42089,198,391,7019
42103,36071,106,190,3961
42103,34037,76,133,3421
42103,42069,60,88,1743
42103,36047,46,83,2262
42103,36081,33,54,2219
42103,34027,32,58,1928
42103,42095,25,54,1443
42103,36105,24,38,841
42103,34003,22,48,1727
42103,36005,22,50,1452
42103,36061,22,35,1640
42103,42077,22,48,960
42103,36059,21,46,987
42103,42079,20,30,689
42103,34031,19,45,1017
42103,36103,19,24,696
42103,36119,19,40,935
42103,34013,16,30,844
42103,34017,16,29,890
42103,12099,15,24,703
42103,34023,15,31,610
42103,42101,15,18,562
42103,12071,13,23,713
42103,34029,11,20,514
42103,34035,11,18,466
42103,36085,11,21,2021
42103,04013,10,12,305
42103,12111,10,15,412
42103,34039,10,19,555
42103,34041,10,14,477
42103,36087,10,21,579
42103,42091,10,23,758
42105,42117,65,128,2389
42105,42083,54,103,1627
42105,36003,16,30,410
42105,36009,11,20,301
42105,42133,11,14,237
42107,42011,246,403,9322
42107,42079,197,330,5633
42107,42043,168,322,6148
42107,42025,158,319,4502
42107,42077,104,173,3590
42107,42097,94,171,3100
42107,42075,81,127,2528
42107,42071,48,80,1973
42107,42101,46,63,1673
42107,42037,42,78,1887
42107,42095,40,73,1320
42107,42041,39,56,1379
42107,42091,38,57,1272
42107,42029,29,43,1248
42107,42017,25,40,936
42107,42003,21,26,657
42107,42069,18,36,483
42107,42089,18,29,770
42107,42133,18,30,572
42107,42027,15,18,447
42107,42045,15,28,503
42107,12103,12,18,510
42107,36047,11,16,254
42107,10003,10,18,284
42107,42081,10,15,167
42109,42097,200,360,5452
42109,42119,95,179,3313
42109,42067,48,103,1932
42109,42087,46,90,1095
42109,42043,36,60,1227
42109,42071,15,21,594
42109,42099,13,19,352
42109,42093,12,16,313
42109,42003,11,18,609
42109,42079,11,15,207
42109,42081,11,18,250
42109,42133,11,17,413
42109,42037,10,14,364
42111,42021,277,487,9582
42111,42129,81,117,3218
42111,42003,74,111,3036
42111,42051,52,99,1437
42111,42009,32,55,977
42111,24001,20,44,517
42111,24023,20,37,755
42111,42013,16,21,342
42111,42125,16,39,747
42111,42055,10,25,737
42113,42015,90,177,4147
42113,42081,22,36,926
42115,42069,163,289,4712
42115,36007,150,283,4915
42115,42131,115,221,3982
42115,42015,108,216,7344
42115,42127,91,174,3745
42115,42079,31,44,945
42115,36107,17,36,589
42117,42015,106,212,3959
42117,36101,75,153,2510
42117,42105,67,152,2421
42117,42081,64,109,2609
42117,36015,40,65,1550
42117,42091,13,17,358
42117,36003,11,18,252
42117,42071,10,11,111
42117,42097,10,19,395
42119,42097,259,470,8591
42119,42109,118,221,4364
42119,42081,78,133,2977
42119,42093,21,33,915
42119,42027,20,27,753
42119,42043,17,25,803
42119,42037,15,29,538
42119,42071,14,22,583
42119,42003,11,16,574
42121,42039,140,289,4074
42121,42085,88,181,4507
42121,42031,75,124,2208
42121,42003,65,96,2039
42121,42049,52,76,1874
42121,42019,48,104,2656
42121,42053,25,51,850
42121,42123,16,34,2795
42121,42005,12,27,295
42121,42125,12,22,522
42121,42129,11,19,378
42123,42049,134,242,4493
42123,36013,57,99,1700
42123,42003,29,38,875
42123,42083,29,58,863
42123,42039,18,30,608
42123,42053,17,30,646
42123,42121,13,25,439
42123,39049,11,16,456
42125,42003,1826,3517,113583
42125,42129,260,465,9183
42125,42059,230,433,11651
42125,42051,194,387,6303
42125,42007,67,117,3120
42125,42019,53,84,3062
42125,54029,46,89,1410
42125,54061,42,75,3114
42125,54069,40,71,1986
42125,04013,25,49,1896
42125,42049,22,46,991
42125,37183,21,30,1517
42125,54009,20,39,698
42125,39013,18,43,833
42125,39081,17,32,842
42125,42085,17,28,467
42125,12011,16,24,928
42125,48201,16,28,1546
42125,51059,16,24,1003
42125,45051,15,22,829
42125,48479,15,51,268
42125,32003,14,24,652
42125,37119,14,22,806
42125,06037,13,15,675
42125,06073,13,15,321
42125,12099,13,21,402
42125,54051,13,21,541
42125,12071,12,18,641
42125,39049,12,17,1010
42125,12103,11,20,682
42125,36061,11,11,898
42125,42039,11,27,488
42125,42063,11,15,242
42125,12057,10,19,649
42125,12105,10,17,370
42125,17031,10,10,330
42125,36029,10,20,354
42125,39035,10,18,406
42125,39099,10,14,432
42125,42021,10,15,273
42125,42101,10,13,397
42125,42121,10,18,325
42127,42069,548,1029,21370
42127,42103,169,334,6861
42127,42115,51,98,2444
42127,42079,50,96,2108
42127,42089,27,51,1158
42127,42101,21,34,1003
42127,12099,17,29,1160
42127,36105,16,22,425
42127,42017,15,21,628
42127,42091,14,24,1034
42127,36047,13,24,11537
42127,36103,13,30,595
42127,42077,13,23,646
42127,36071,12,22,462
42127,36081,12,22,449
42127,34023,11,20,151
42127,34037,10,13,715
42127,36007,10,12,365
42127,42095,10,23,315
42129,42003,2002,3137,85017
42129,42005,744,1477,32925
42129,42051,603,1144,29412
42129,42125,274,457,9121
42129,42063,207,376,9803
42129,42019,138,236,9168
42129,42021,76,113,2273
42129,42111,70,110,3430
42129,42007,57,83,2463
42129,04013,38,60,6164
42129,12103,30,42,2108
42129,12071,25,35,1671
42129,12099,24,33,1094
42129,42085,23,43,1996
42129,42101,22,33,540
42129,12011,21,28,569
42129,42049,21,35,634
42129,06073,20,28,1041
42129,39049,20,36,880
42129,42027,20,28,1191
42129,12057,19,33,669
42129,42059,19,36,1064
42129,06037,18,23,481
42129,12086,18,22,773
42129,37183,18,38,1470
42129,42033,18,37,1324
42129,42091,18,22,983
42129,32003,17,34,642
42129,37119,17,21,929
42129,12031,16,20,383
42129,12105,16,32,2563
42129,17031,16,17,576
42129,42041,16,19,588
42129,42073,16,26,507
42129,42133,16,19,400
42129,06059,15,27,1616
42129,12081,15,30,903
42129,39035,15,18,546
42129,48201,15,27,650
42129,51810,15,26,495
42129,11001,14,14,287
42129,12115,14,20,685
42129,24031,14,19,2749
42129,24033,14,20,538
42129,42065,14,24,518
42129,42071,14,22,743
42129,54061,14,25,517
42129,12021,13,20,1743
42129,12095,13,24,467
42129,24003,13,22,703
42129,42055,13,20,471
42129,12127,12,28,702
42129,45051,12,20,573
42129,51059,12,15,376
42129,51107,12,23,775
42129,42013,11,22,346
42129,42039,11,15,229
42129,42043,11,24,544
42129,51013,11,12,616
42129,12009,10,17,929
42129,12083,10,17,374
42129,12117,10,10,354
42129,24510,10,10,326
42129,36055,10,19,752
42129,36061,10,10,545
42129,37133,10,18,412
42129,42031,10,13,298
42129,53033,10,15,786
42131,42115,549,1125,22389
42131,42069,173,308,6565
42131,42015,139,268,7227
42131,42079,129,225,6429
42133,42001,884,1562,30780
42133,42041,791,1394,33917
42133,42071,611,1020,24389
42133,42043,453,746,14740
42133,24005,380,681,17735
42133,24510,155,253,6163
42133,24013,151,280,6464
42133,24025,148,273,7082
42133,42101,127,174,3948
42133,24003,103,210,4840
42133,42029,77,122,3938
42133,42075,70,118,2687
42133,42003,66,92,3381
42133,10005,62,104,3258
42133,42055,61,100,2233
42133,42099,61,110,2137
42133,42011,50,74,1848
42133,42091,45,76,2889
42133,45051,43,75,1554
42133,24031,41,69,2149
42133,24027,39,76,2819
42133,24021,37,61,1529
42133,12095,36,63,942
42133,24033,36,64,1499
42133,12103,34,65,2721
42133,36005,33,53,935
42133,42079,31,57,791
42133,10003,30,42,1206
42133,12011,30,48,1362
42133,12071,30,59,1463
42133,04013,29,62,1434
42133,42017,29,54,1302
42133,42077,29,52,1096
42133,36047,27,58,688
42133,36061,27,39,1025
42133,42027,27,35,1413
42133,42045,27,41,1369
42133,06073,26,40,1052
42133,37119,26,55,2524
42133,06037,24,36,978
42133,42081,24,34,776
42133,12099,21,36,6054
42133,12127,21,31,739
42133,48201,21,47,1079
42133,12057,20,28,773
42133,12097,20,52,678
42133,32003,20,30,678
42133,12086,19,25,3167
42133,12105,19,38,1205
42133,42107,19,34,692
42133,42119,19,33,602
42133,51059,19,24,841
42133,12031,18,34,752
42133,24015,18,33,629
42133,36081,18,40,553
42133,42021,18,31,867
42133,12009,17,38,621
42133,24043,17,28,479
42133,37183,17,38,2182
42133,42097,17,30,647
42133,42129,17,41,845
42133,11001,16,22,720
42133,37051,16,39,736
42133,42035,16,25,590
42133,42069,16,22,455
42133,42095,16,34,517
42133,13135,15,33,598
42133,17031,15,19,395
42133,42013,15,20,400
42133,42117,15,31,604
42133,48113,15,19,658
42133,51153,15,27,869
42133,37133,14,34,392
42133,34023,13,17,564
42133,51013,13,14,873
42133,53033,13,19,887
42133,12083,12,21,413
42133,24047,12,20,441
42133,25009,12,20,831
42133,42009,12,19,490
42133,42087,12,28,290
42133,51510,12,14,775
42133,08041,11,16,184
42133,12101,11,20,338
42133,15003,11,13,507
42133,36055,11,14,278
42133,37067,11,19,582
42133,37129,11,23,432
42133,42037,11,16,328
42133,42105,11,19,409
42133,51107,11,17,991
42133,51810,11,21,275
42133,06071,10,16,499
42133,12021,10,15,1923
42133,34025,10,13,506
42133,36029,10,16,466
42133,39035,10,15,364
42133,42089,10,15,516
42133,45015,10,27,770
42133,47037,10,18,249
42133,54003,10,16,389
44001,44007,341,554,17394
44001,25005,154,270,9289
44001,44005,122,192,5564
44001,44003,60,94,3059
44001,44009,29,49,2294
44001,25025,23,32,1842
44001,25021,22,42,1581
44001,25017,19,23,1153
44001,12099,14,20,1616
44001,25027,14,26,847
44001,36047,11,15,562
44001,48201,11,12,609
44001,12011,10,13,1286
44003,44007,1955,3240,78458
44003,44009,573,965,43225
44003,44005,123,195,7508
44003,25005,120,195,6899
44003,25017,63,82,3372
44003,25021,62,94,5367
44003,12011,57,70,1676
44003,44001,53,91,16426
44003,25025,49,60,4572
44003,09015,40,77,2154
44003,25027,40,69,2617
44003,48201,35,39,1835
44003,09011,32,50,1453
44003,09003,28,42,1522
44003,12086,28,31,10350
44003,12071,26,41,2369
44003,04013,24,45,1717
44003,06073,23,57,1787
44003,12115,23,36,1210
44003,25023,23,44,1354
44003,36061,23,29,1174
44003,06037,22,27,584
44003,12095,20,27,939
44003,12099,20,31,1273
44003,48113,18,23,993
44003,32003,17,27,2130
44003,12015,16,23,624
44003,12103,15,30,1575
44003,12105,15,29,929
44003,25009,15,22,619
44003,33015,15,26,1018
44003,36047,13,20,475
44003,06075,12,17,1133
44003,12057,12,30,936
44003,12127,12,18,687
44003,25001,12,19,780
44003,33011,12,32,891
44003,48453,12,19,521
44003,12081,11,17,352
44003,12083,11,22,494
44003,12111,11,19,907
44003,25013,11,16,429
44003,37183,11,23,600
44003,09001,10,13,900
44003,12009,10,17,780
44003,12021,10,15,1081
44003,12117,10,21,665
44003,13121,10,15,726
44005,25005,304,535,14286
44005,44007,210,311,11407
44005,44001,154,244,6634
44005,44009,129,224,8604
44005,06073,91,213,5939
44005,44003,90,141,12433
44005,25017,58,70,3417
44005,25025,46,50,3049
44005,25021,33,49,2111
44005,51810,33,85,2195
44005,36061,32,43,2712
44005,15003,31,94,2095
44005,12099,29,51,2635
44005,51550,29,87,1756
44005,12031,28,61,1779
44005,25001,27,39,1117
44005,12057,25,60,1889
44005,51059,25,76,2175
44005,25023,23,51,1020
44005,09011,21,32,853
44005,25009,20,33,1212
44005,51710,19,50,1313
44005,06037,18,33,862
44005,12011,17,27,900
44005,12071,17,32,1917
44005,24003,17,27,780
44005,51510,16,34,1511
44005,25027,15,21,1564
44005,48201,15,19,821
44005,09003,14,21,475
44005,11001,14,23,1051
44005,08041,13,47,935
44005,24031,13,20,728
44005,12086,12,19,555
44005,36047,12,15,615
44005,48113,12,12,717
44005,12021,11,16,782
44005,13089,11,14,140
44005,33015,11,17,605
44005,37133,11,32,438
44005,51013,11,20,1169
44005,53033,11,19,1400
44005,04013,10,19,557
44005,12103,10,15,564
44005,33011,10,10,476
44005,48453,10,14,691
44005,51153,10,31,1055
44005,53035,10,18,822
44007,44003,2226,3668,88779
44007,25005,1061,1881,50794
44007,44009,554,936,41376
44007,25021,431,675,23367
44007,25027,426,742,17755
44007,44001,386,767,31294
44007,25017,378,562,25477
44007,25025,311,434,29884
44007,44005,232,367,156493
44007,36061,221,282,15311
44007,36005,164,258,4260
44007,36047,147,183,4305
44007,09015,127,238,5939
44007,25023,119,190,4553
44007,25009,110,171,6146
44007,12011,106,174,3195
44007,12099,100,170,12419
44007,06037,99,143,3738
44007,12095,94,162,2617
44007,36081,93,128,2744
44007,48201,92,126,9886
44007,09003,80,119,3992
44007,12086,80,133,2433
44007,48113,80,130,4319
44007,09011,73,128,3861
44007,42101,70,94,2376
44007,09009,67,99,3750
44007,17031,67,89,3018
44007,12057,63,124,2996
44007,04013,62,108,3067
44007,12071,59,109,3620
44007,34017,58,74,2031
44007,34031,56,76,1845
44007,37119,56,99,2281
44007,09001,52,79,1834
44007,25001,52,87,3104
44007,48453,49,68,1613
44007,24031,47,75,2382
44007,32003,47,72,1767
44007,06073,46,65,1793
44007,11001,46,61,1730
44007,12097,45,99,1297
44007,53033,45,76,2974
44007,12103,44,70,1727
44007,12021,42,73,1497
44007,06059,40,72,3305
44007,06075,39,45,2011
44007,25013,39,69,1222
44007,13121,37,48,2302
44007,34013,37,50,860
44007,36103,37,46,963
44007,51059,37,65,1881
44007,12009,36,64,1132
44007,33011,36,56,2103
44007,34023,36,49,1380
44007,12105,35,72,1484
44007,36119,35,54,1261
44007,36059,34,46,1364
44007,37183,34,64,1945
44007,12031,33,68,1448
44007,48439,33,66,2174
44007,34003,32,44,1201
44007,06001,31,42,1834
44007,12127,31,54,1151
44007,33015,31,59,1936
44007,06085,29,45,1591
44007,12115,29,53,1847
44007,27053,27,55,1546
44007,42077,27,40,738
44007,12083,26,49,1478
44007,23005,25,37,1020
44007,24510,25,33,1075
44007,12081,24,40,1875
44007,48121,24,47,1339
44007,09007,23,37,1609
44007,12015,23,38,1018
44007,12101,23,44,930
44007,13067,22,41,1061
44007,13135,22,41,624
44007,15003,22,37,678
44007,13089,21,33,617
44007,42095,21,23,728
44007,48029,21,51,889
44007,48085,21,30,1658
44007,12117,20,33,1354
44007,42017,20,28,871
44007,12111,19,35,566
44007,37133,19,28,380
44007,39035,19,32,666
44007,41051,19,25,1202
44007,42079,19,30,484
44007,25015,18,23,761
44007,34007,18,18,705
44007,42003,18,24,887
44007,12069,17,34,1240
44007,24005,17,24,306
44007,33009,17,32,1000
44007,33017,17,27,662
44007,47037,17,21,675
44007,12061,16,25,1180
44007,41067,16,23,717
44007,42091,16,28,832
44007,51810,16,30,710
44007,09013,15,20,669
44007,12035,15,37,561
44007,25011,15,25,592
44007,36067,15,21,477
44007,08031,14,19,397
44007,10003,14,31,519
44007,13063,14,32,267
44007,24033,14,21,286
44007,36085,14,23,641
44007,39049,14,25,522
44007,42071,14,17,392
44007,45051,14,23,650
44007,49035,14,29,583
44007,55079,14,28,618
44007,06081,13,21,646
44007,08041,13,34,533
44007,26125,13,25,1263
44007,26163,13,20,427
44007,34005,13,19,420
44007,36029,13,16,805
44007,37021,13,20,447
44007,45013,13,26,919
44007,45045,13,25,503
44007,51013,13,15,544
44007,51710,13,27,732
44007,09005,12,19,303
44007,12119,12,21,1007
44007,23011,12,23,798
44007,23031,12,14,353
44007,37063,12,20,559
44007,42011,12,21,255
44007,47157,12,19,512
44007,50007,12,14,301
44007,51153,12,22,455
44007,12017,11,28,734
44007,25003,11,22,329
44007,25007,11,18,926
44007,29095,11,16,370
44007,36055,11,20,452
44007,48157,11,22,455
44007,51760,11,14,383
44007,06065,10,14,343
44007,06067,10,12,378
44007,06111,10,21,754
44007,18097,10,21,265
44007,33005,10,18,523
44007,34001,10,19,400
44007,34021,10,16,381
44007,34025,10,12,359
44007,34027,10,17,532
44007,34039,10,18,286
44007,36001,10,15,544
44007,36071,10,14,240
44007,37081,10,12,326
44007,39061,10,14,378
44007,42045,10,17,326
44007,45019,10,16,1521
44007,53061,10,15,463
44009,44003,622,1016,29003
44009,44007,485,736,20130
44009,09011,267,434,10934
44009,44005,136,225,6649
44009,25017,43,61,2095
44009,25005,38,55,1571
44009,25021,32,45,1825
44009,12099,30,42,102312
44009,09003,29,36,920
44009,12071,29,51,1421
44009,25025,29,33,1763
44009,12011,27,37,1573
44009,06073,26,53,1569
44009,09001,25,28,1133
44009,44001,25,45,1800
44009,09009,24,34,1074
44009,09015,24,48,1360
44009,12115,24,39,1807
44009,25027,23,34,1317
44009,12021,20,35,2143
44009,48201,20,22,1006
44009,36047,19,24,592
44009,36061,19,24,810
44009,48113,19,19,858
44009,12015,17,31,1458
44009,36081,17,22,419
44009,12086,16,24,705
44009,25001,16,32,978
44009,12103,15,25,1535
44009,12009,14,21,423
44009,25009,14,20,581
44009,37119,14,32,1479
44009,06037,13,17,445
44009,09007,13,18,561
44009,09013,12,16,679
44009,12083,12,17,321
44009,32003,12,22,666
44009,25023,11,24,1028
44009,12061,10,14,314
44009,12081,10,14,832
44009,12085,10,16,1506
44009,33017,10,16,429
45001,45007,164,358,4442
45001,45047,141,305,3710
45001,45045,31,56,754
45001,45059,19,44,735
45001,45083,13,19,329
45001,45065,10,23,235
45003,13245,521,989,12755
45003,45037,283,658,11410
45003,45063,214,421,7220
45003,13073,200,418,9980
45003,45079,125,221,4597
45003,45011,106,221,3667
45003,45081,83,243,2619
45003,45045,51,110,2026
45003,45019,50,76,1962
45003,45075,39,78,934
45003,37119,37,56,1736
45003,13121,36,53,1097
45003,45051,32,60,1754
45003,45013,30,56,1670
45003,13089,24,36,668
45003,45035,23,50,1022
45003,45015,22,50,1104
45003,12031,21,37,1500
45003,12099,21,32,802
45003,13051,21,49,978
45003,45083,20,38,887
45003,45091,19,33,723
45003,13067,18,29,485
45003,13135,18,31,670
45003,48201,18,43,1008
45003,12057,17,24,690
45003,45007,17,37,568
45003,45047,17,41,463
45003,45071,17,35,1036
45003,12095,16,23,658
45003,45065,16,35,779
45003,47093,16,35,1627
45003,12086,15,22,545
45003,13033,14,20,355
45003,45077,13,28,441
45003,13189,12,17,573
45003,15003,12,33,420
45003,37183,12,16,603
45003,06073,11,21,395
45003,45005,11,25,372
45003,45085,11,25,134
45003,12101,10,14,426
45003,48439,10,18,805
45005,45011,48,113,1090
45005,45049,28,66,502
45005,45079,20,33,488
45005,45003,16,32,296
45007,45045,1024,2037,36190
45007,45077,505,1031,16648
45007,45073,214,450,6858
45007,45001,160,333,4459
45007,45083,134,257,4153
45007,45047,90,175,2015
45007,45079,71,122,1989
45007,45019,60,84,2660
45007,45059,55,113,1947
45007,13121,50,60,1332
45007,37119,42,62,1575
45007,45063,40,73,1641
45007,13135,32,57,1283
45007,45051,32,82,932
45007,13147,27,50,510
45007,45091,27,60,859
45007,37021,23,40,860
45007,45015,23,44,986
45007,12086,22,29,497
45007,12011,18,28,1028
45007,13089,18,24,381
45007,12099,17,32,609
45007,45003,17,24,349
45007,13059,16,27,215
45007,26163,16,20,378
45007,45021,16,34,596
45007,48113,16,32,708
45007,12095,15,22,511
45007,13105,15,20,308
45007,13067,14,23,446
45007,37133,14,30,297
45007,13119,13,25,308
45007,45013,13,28,1090
45007,45035,13,16,427
45007,04013,12,16,510
45007,12057,12,20,277
45007,13139,12,23,278
45007,37051,11,28,291
45007,37183,11,16,300
45007,47037,11,14,422
45007,45041,10,19,356
45007,45057,10,12,165
45007,48201,10,18,367
45007,48453,10,11,210
45009,45075,79,163,2820
45009,45011,51,122,1165
45009,45063,26,48,668
45009,45079,24,39,861
45009,45003,19,40,371
45009,45005,12,26,328
45009,45029,12,24,352
45011,45003,117,237,3862
45011,45005,43,102,935
45011,45009,37,84,956
45011,45063,33,66,926
45011,45079,32,70,654
45011,45075,24,51,441
45011,45045,10,22,353
45013,45053,418,896,18498
45013,13051,168,290,8916
45013,45019,156,279,12540
45013,37133,149,416,5824
45013,06073,116,285,4367
45013,45079,90,151,3581
45013,37119,76,131,4165
45013,45045,59,115,3340
45013,12031,58,117,2101
45013,45035,56,115,2379
45013,37049,48,130,2092
45013,45049,47,117,1543
45013,13121,46,81,4200
45013,13089,41,59,2207
45013,37183,40,71,2909
45013,12086,39,62,1240
45013,12095,39,75,1625
45013,45015,39,95,2603
45013,45063,38,84,1350
45013,15003,37,107,1734
45013,12011,36,61,1060
45013,12099,35,55,3505
45013,13067,30,63,1887
45013,45051,30,53,1319
45013,17031,28,47,739
45013,39049,28,47,1616
45013,45029,28,49,962
45013,13135,27,62,2139
45013,45003,27,63,1039
45013,51810,27,56,831
45013,51179,26,62,1413
45013,06071,25,71,1231
45013,12057,25,48,1076
45013,37021,25,40,1156
45013,45091,25,47,1569
45013,06031,23,48,725
45013,06037,23,52,799
45013,48201,23,44,951
45013,51059,23,39,1903
45013,04013,22,39,952
45013,24031,22,59,1409
45013,36061,22,26,1921
45013,36103,22,35,1051
45013,13103,21,43,1033
45013,39035,21,43,1238
45013,51153,21,57,952
45013,06059,20,58,799
45013,13245,20,40,680
45013,12103,19,32,540
45013,12009,18,38,-312
45013,12033,18,35,1000
45013,42003,18,32,703
45013,45083,18,34,572
45013,12071,17,29,1757
45013,48029,17,25,572
45013,48439,17,45,787
45013,51710,17,40,623
45013,04027,16,47,661
45013,12115,16,27,-170
45013,42101,16,29,686
45013,12021,15,31,838
45013,32003,15,29,608
45013,42091,15,28,1274
45013,45041,15,21,453
45013,06065,14,35,870
